X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12
0.04708551984635563,0.48895739583381026,0.333837379021268,0.6684732356352576,0.6532558540470325,0.7211482292834155,0.5566415774533957,0.49697464062555063,0.37463078554961726,0.6687849688537482,0.6588486422923002,0.014149441048837294
0.058977064978960284,0.7700832871048241,0.46378119116779953,0.5322815102065634,0.6897299245676836,0.38705438086111466,0.5106297103877517,0.5717861112140649,0.2655133596262245,0.7792267046911766,0.7519202249822217,0.08064507843675124
0.0752506044427997,0.605615897761778,0.31362094824255893,0.6717255328097449,0.4560340344448597,0.6448901757475795,0.5385551850259301,0.4628241218530052,0.6632741433521986,0.6945397114851879,0.7096631387500889,0.06677605519394073
0.012765234664919599,0.5898589797641972,0.31440748415883224,0.3812797972872265,0.44365142496201304,0.5409405456063408,0.47673127840981666,0.7441898783666754,0.7024668646953167,0.7512370854682984,0.7278052767983345,0.03283764682418274
0.039024682327564675,0.5451474112631822,0.3708894960950392,0.7314954220204987,0.5626398670121169,0.47101305172091484,0.5039369984049289,0.745746546354863,0.5648968884147504,0.651348756820831,0.5357874668622639,0.00983306659724005
0.015591953257624098,0.4079868478624556,0.5301138682060054,0.5749344302746598,0.6206699164706407,0.5297579564567438,0.5739850015728,0.6537351836747551,0.6275730258320288,0.8259957784001423,0.8064786195550321,0.007693627691083223
0.0029801515699905256,0.5929628928313534,0.4141646727338456,0.4758123716501762,0.5450019601216067,0.6329925694569108,0.4962576651805873,0.5355288432808015,0.4858792591378522,0.5943536211474868,0.6978897701994975,0.05883517144273483
0.04489167102395324,0.44158865882077003,0.5133296819176768,0.40624444105279073,0.40365120236264174,0.41458752926182046,0.5996628464252654,0.7775059552804926,0.5689084605300727,0.6797419678661497,0.737125756089929,0.038731376812363216
